nres,me,ma,name,sasa_sc,sasa_bb,mass_error,class,gyr,linearity
299,6.1276474,6.646532,1dmuA00,11854.31,3046.7905,-0.08476014,3,19.939836617416898,0.06668841678065852
299,7.7383604,7.824576,3d45B01,12095.979,2745.0786,-0.06970805,3,18.97963684917525,0.06347704631831187
299,7.394139,8.12938,3ottA01,11142.188,3286.7632,-0.067547455,2,18.677318494283032,0.062465948141414825
299,8.705574,8.945148,2puzA02,9602.645,2582.0203,-0.07204826,3,17.585212928270565,0.058813421164784496
299,5.5574694,5.5491,2ondA00,14249.134,3078.0623,-0.07075374,1,26.556298095698583,0.08881705048728623
299,5.5613976,6.476752,1rsgB02,13024.058,3597.4775,-0.07049728,3,20.190039969157937,0.06752521728815364
299,7.015244,7.618312,1t8sA02,11161.825,2843.6313,-0.06985176,3,18.716971764419075,0.06259856777397683
300,6.476495,6.911033,6wmnD01,12196.669,2729.2354,-0.070358574,3,19.062540085547152,0.06354180028515717
300,7.617076,7.6508327,2nn6A01,13485.573,3010.0051,-0.07210556,3,21.235567377861077,0.07078522459287026
300,7.6010365,7.6568027,4di4B00,11331.705,2647.8513,-0.07231465,3,19.66372200074071,0.06554574000246903
300,8.188096,7.8942246,3vldA01,12783.564,2382.5789,-0.07262411,1,23.293676637363934,0.07764558879121311
300,6.8750114,7.2532263,1ct9B02,11656.706,2737.0461,-0.07522993,3,20.009200389091653,0.06669733463030551
300,7.7676797,7.963717,2f6kA00,11541.597,2547.2285,-0.06981392,3,18.099260336338176,0.060330867787793924
300,7.2361703,7.7631793,2dskA00,9356.609,2516.0063,-0.06963511,3,17.81185767727804,0.05937285892426014
301,7.2945123,7.417356,3wxeA00,11684.201,2669.543,-0.07052547,3,18.952655436735814,0.06296563268018543
301,9.967379,9.117761,7utzR01,12677.147,2068.884,-0.08432091,3,21.619921716183157,0.07182698244579122
301,7.3416233,8.020194,4e6xB00,10458.525,3023.9316,-0.0754364,3,19.052694660050282,0.06329798890382153
301,6.9091134,7.452913,1e9rD01,11356.003,3191.5493,-0.0725828,3,19.818777190997626,0.06584311359135424
302,8.34827,8.02462,8h4pA01,11419.827,2401.3035,-0.07001717,1,18.43959145783697,0.06105824986038731
302,7.087671,7.1645145,7wffb01,10827.182,2648.297,-0.07107302,2,18.773322179730453,0.06216331847592865
302,7.8759885,8.367697,3qvpA03,9667.58,2735.7551,-0.066575475,3,19.015086702470978,0.06296386325321515
302,9.146767,8.862766,3letA00,11810.165,2896.1614,-0.07035972,1,23.70655677118798,0.07849853235492708
302,7.4025636,7.876598,2x4gA00,11124.907,3374.7468,-0.07098987,3,19.42657746456251,0.06432641544557122
302,6.879413,7.628721,1ayeA02,9059.115,2835.1846,-0.068783075,3,17.819401754627673,0.059004641571614815
302,8.267012,8.589054,1escA00,9864.503,2842.1038,-0.06926095,3,18.30200986236796,0.06060268166347007
302,7.2050962,7.8720326,2gglA00,10238.423,2802.3542,-0.06954319,3,18.504240187377402,0.06127231850124967
302,7.026809,7.3954372,1v7wA01,10342.387,2399.7188,-0.065802775,2,18.06131175216822,0.059805668053537146
303,6.91991,7.7388883,5ov3B01,10881.082,2859.6157,-0.07124789,2,18.36729627040578,0.060618139506289706
303,11.872871,8.210566,3zx6A00,18897.98,2050.8613,-0.07115256,1,63.156525242824735,0.20843737703902554
303,6.7570014,7.661804,3jyhA01,9501.464,3212.1267,-0.09308851,3,18.3669629067342,0.06061703929615248
303,5.4268394,5.2716513,3wguB00,14585.207,3456.1482,-0.06996631,2,30.194411072396814,0.09965152169107859
303,10.000467,8.398777,1qoyA00,14019.167,2123.0771,-0.07229999,1,29.649672355011568,0.09785370414195237
303,7.160378,7.5672903,3s28A03,11304.792,2883.7617,-0.07097023,3,18.595985142878156,0.06137288826032395
303,6.7054224,7.6079473,2fp8B00,9631.829,2878.8313,-0.06910257,2,17.593935396409652,0.0580657933874906
304,6.2806435,6.9718184,5by3A02,12062.348,3224.445,-0.06868169,3,19.51065938489552,0.06417980060820894
304,5.75566,6.493798,4rhiA00,12128.192,3558.419,-0.071062155,3,18.551768080451488,0.061025552896222
304,7.657277,6.8280807,3njtA01,15957.779,3389.3494,-0.091859624,2,20.298455500145874,0.06677123519784826
304,9.446949,8.556698,3zevB00,13188.484,2256.362,-0.07277048,1,21.321652110496796,0.07013701352137104
304,6.735755,7.5505548,2zogA01,9624.851,3006.219,-0.07015867,3,18.07314492549251,0.059451134623330626
304,6.559509,6.420536,2qsfA01,13894.886,2340.0334,-0.07125699,3,19.93361772273187,0.06557111093003905
305,7.9159904,6.8921976,5ctrA01,15105.334,2428.6382,-0.06971001,1,27.025679070360606,0.08860878383724789
305,8.616887,8.738251,5i78A00,9254.932,2427.1602,-0.065638885,3,17.807398540930965,0.058384913248953986
305,7.686154,8.010721,4i5tB00,11745.577,2829.6157,-0.06985144,3,18.61579620057782,0.061035397378943666
305,5.548742,5.9917407,3ayjA02,11825.178,3361.9727,-0.06942885,3,20.98291201664713,0.068796432841466
305,9.594672,8.285409,4cemA00,15525.956,2218.77,-0.0710546,1,23.505795429281,0.07706818173534755
305,8.325887,8.563092,2fjuB03,10714.756,2304.9841,-0.06921035,3,17.80210722365313,0.058367564667715185
305,8.814646,7.961153,1sigA00,14990.549,2514.6858,-0.071437754,1,24.545386043791627,0.08047667555341517
305,7.655379,8.241258,1yw4B00,10914.226,3355.1348,-0.07064622,3,19.104787213083725,0.0626386466002745
305,7.293622,7.441586,1g9mG00,12016.514,3477.0535,-0.06931808,2,20.450349922493615,0.06705032761473316
306,6.055638,6.710239,8aa0E01,10282.914,2993.6965,-0.06674898,2,18.344201085941418,0.059948369561900056
306,7.446945,8.390536,4nsxA02,10717.696,3047.2363,-0.07097261,2,18.38906352256239,0.06009497883190324
306,8.144389,8.529137,2hzbA00,11144.479,3109.2395,-0.07349559,3,18.36953481575649,0.060031159528615985
306,7.7397585,8.230347,1e2jA00,10323.788,3032.3489,-0.07141007,3,19.210068406713905,0.0627780013291304
306,8.894525,8.855765,1p0kA00,11176.372,3056.6868,-0.071957394,3,18.877086460762246,0.06168982503517074
306,7.7272243,8.060101,1ndbA02,12810.099,2946.461,-0.071026824,3,18.815193612959977,0.06148756082666659
306,7.284125,7.977702,1ghsA00,9054.31,3255.2627,-0.06908796,3,18.81741190992516,0.06149481016315411
306,7.607146,8.00737,1jndA01,11164.59,2856.2507,-0.06934175,3,18.594286565434192,0.06076564237069997
306,7.9109507,8.514482,3epnB01,10416.051,2713.6697,-0.07513504,3,18.25345442022657,0.05965181183080579
307,6.0220985,6.794542,5ztbA00,12917.209,3498.9485,-0.07282821,3,20.31910702565937,0.06618601637022596
307,7.1926465,7.8196964,6gngA01,10683.244,2857.1008,-0.073657274,3,18.40141876957479,0.05993947481946185
307,7.868057,8.445208,3bleA00,10937.423,2742.7334,-0.075261846,3,18.846130439744993,0.061388047034999976
307,7.552509,7.3334355,2gesA00,13368.675,2763.6143,-0.075978674,3,19.98686707373053,0.06510380154309618
307,7.629497,8.025638,4abyD00,12411.034,3713.7097,-0.082869835,3,22.622854380765123,0.07369007941617303
307,7.3607492,8.423075,4cc9A00,11401.394,3194.7551,-0.070011176,2,18.90928699242893,0.061593768704980234
307,7.8445787,8.2272625,2o7rA00,10784.852,2564.3276,-0.07110302,3,18.346907298652255,0.05976191302492591
308,8.375722,8.980348,6u5uG02,9883.072,2748.6948,-0.071152106,3,18.324702952203655,0.05949578880585602
308,7.5654025,7.7784843,4uabB00,11779.8545,2657.9187,-0.06828633,3,19.042006565781453,0.06182469664214758
308,10.982415,10.173726,3zuxA00,12016.388,2034.7336,-0.07540067,1,18.078984401816214,0.058698001304598096
308,9.013139,8.042539,3kvnA02,11437.646,2314.4521,-0.06589549,2,21.226747135073953,0.06891801017881154
308,8.327987,8.603842,3fhxA00,11921.293,2811.0054,-0.07303424,3,18.46535058396737,0.059952436960933025
308,7.511872,8.399636,4nz1A01,9330.812,2854.2585,-0.07316065,3,17.78835125091713,0.05775438717830238
308,7.6007724,7.9830213,2dulA01,11464.604,2417.763,-0.07325755,3,19.31414138928707,0.06270825126391906
308,8.356226,8.506184,3ujhB01,12163.439,2833.6946,-0.075176135,3,19.95327243844149,0.06478335207286198
308,8.446106,7.5656857,4auiA00,13324.736,2954.529,-0.08034878,2,20.850149921726615,0.06769529195365784
308,9.576818,9.647635,1r9zA02,10948.489,2346.5093,-0.06970549,3,17.93032217357126,0.05821533173237422
308,7.4700856,7.9395967,3nb0D01,10769.056,2923.9858,-0.06964228,3,18.857157443925544,0.061224537155602415
309,7.1225386,7.2885456,5ylhA00,10078.947,2213.6802,-0.06939109,3,18.489091512519384,0.05983524761333134
309,7.431018,7.7726216,6bomE01,12035.437,3179.3137,-0.071679026,1,19.073676728160716,0.06172710915262368
309,8.792852,8.978904,4djdD01,10514.941,2558.1829,-0.07047997,3,18.44433033514552,0.0596903894341279
309,6.8707323,7.7071934,3gffA00,11460.513,3255.145,-0.09233456,3,20.52518202965522,0.06642453731280007
309,6.7997866,7.962594,3nioA00,11016.466,3707.9272,-0.07027207,3,18.814022890856506,0.06088680547202753
309,7.320871,7.398197,1dpgA02,11841.981,2996.4941,-0.06919049,3,20.08998153944017,0.0650161214868614
309,6.8208485,8.304859,4atyA00,9803.143,3936.1963,-0.076302126,3,20.420206120150596,0.06608480945032555
309,8.044256,8.552542,2dv6A02,10151.29,3052.9966,-0.06976863,2,19.191007046182065,0.06210681891968306
309,7.3647103,8.081478,2iy9A00,9344.076,2673.274,-0.07331336,3,17.219881547676216,0.05572777199895216
310,5.93733,7.3552046,5iheB01,11012.596,3248.678,-0.0776202,3,18.455949087977643,0.059535319638637556
310,6.8222566,7.3379626,5gy3A00,10554.876,2696.2112,-0.06926845,1,18.36066198634911,0.05922794189144875
310,9.660127,8.822517,7m2wE01,14221.612,2364.8223,-0.0720197,1,22.20836485899531,0.07163988664192035
310,8.855016,8.191327,8bfiB01,15349.165,3152.58,-0.08782631,1,22.26712629457779,0.07182943965992836
310,8.255154,8.223123,4glpA00,13562.867,3350.8943,-0.073888026,3,22.4289520073413,0.07235145808819775
310,8.215356,8.502168,4g3hC00,11532.532,2548.6099,-0.07197792,3,18.217447202959068,0.0587659587192228
310,7.0346293,7.7688766,1hdeA00,9519.244,2601.8699,-0.068169385,3,17.79855970461691,0.057414708724570676
310,7.4121995,7.1095214,1mswD01,15057.882,3253.8425,-0.07551621,1,26.92782724066759,0.08686395884086319
310,7.3648114,7.9298286,2xn1A01,11536.925,3035.9573,-0.068389036,2,18.713390093880474,0.06036577449638862
310,7.5545707,7.697092,1wqlA01,11496.556,2690.1948,-0.06768097,3,19.179201591766997,0.06186839223150644
310,6.333332,7.0876875,1kbpA02,10169.66,2579.0042,-0.06659761,3,18.357626921262117,0.05921815135891006
311,10.657545,8.529815,8iprA01,16067.776,2282.851,-0.0751437,1,25.593579736235377,0.08229446860525845
311,6.949963,7.190622,5usfB01,12084.885,3305.4614,-0.07268366,3,19.79583370080075,0.06365219839485771
311,7.314092,7.8355737,4b56B03,12444.368,2823.3167,-0.06967353,3,18.70205376726002,0.0601352211165917
311,8.234908,8.585979,4zwnB00,10590.504,2534.374,-0.069320515,3,18.009478265180945,0.05790829024173937
311,9.637795,9.392759,1rkpA00,12580.059,2390.0835,-0.070656,1,18.920409852465482,0.060837330715323094
311,6.6313004,6.624282,3kt4A02,13272.55,2809.7368,-0.07066944,3,19.229678407750868,0.06183176336897385
311,6.999364,7.753912,1f8vC00,10784.34,3180.2405,-0.06862639,2,20.266608396162052,0.06516594339601946
311,8.184411,8.549605,1y8qC00,11450.002,3074.252,-0.070847414,3,19.497869613013318,0.06269411451129685
311,7.412308,7.3129835,16vpA00,11662.881,2683.7566,-0.08649262,1,22.87450839952766,0.07355147395346515
312,6.749219,7.1673555,8p4iG01,13446.345,3204.1702,-0.06810072,3,20.753914212431336,0.0665189558090748
312,7.830849,8.239337,2olsA04,10670.854,2706.3064,-0.07085251,3,19.288282736086583,0.061821419025918534
312,6.848665,6.707062,1n95A00,14569.138,2814.553,-0.069646776,1,28.081819169509323,0.09000583067150424
312,6.639198,7.255245,1iucA00,9177.395,3540.942,-0.06788982,2,17.936651822924265,0.057489268663218795
312,8.614015,8.88078,1r30A00,11090.794,2634.512,-0.075705364,3,18.3419453767141,0.05878828646382724
312,8.782124,8.822655,1ez0B01,11344.538,2693.507,-0.07126272,3,20.44925034403582,0.06554246905139686
313,9.402875,8.524759,6wm2P01,14474.576,2447.6726,-0.07029172,1,23.164681475336586,0.0740085670138549
313,7.762,8.255418,7exfA01,10731.648,2917.8677,-0.06932445,3,18.741830616182497,0.05987805308684504
313,10.1526,9.57852,3n3dB00,13383.973,2385.3186,-0.07171294,1,20.39510137478737,0.0651600682900555
313,7.7685275,8.790514,4ci8A02,9641.515,3139.8054,-0.0895154,2,18.284793542058168,0.0584178707413999
313,8.752421,8.636187,1b8fA02,11844.922,2939.6858,-0.070073865,1,22.005787380774077,0.07030602997052421
313,10.628681,9.66327,1l7vA00,14071.753,2563.9907,-0.07561332,1,19.57368526771149,0.06253573567958942
313,8.076308,8.391656,1c4kA02,12235.858,2963.3247,-0.068598844,3,21.1559031665184,0.06759074494095335
313,7.5274615,7.663605,1b89A00,14214.792,3230.3506,-0.09317572,1,36.29470554596261,0.11595752570595082
313,8.720491,8.931128,1azwA00,10225.419,2273.3926,-0.067637615,3,18.267852968599147,0.05836374750351165
314,8.261318,8.737618,6bs3B01,12190.813,3300.343,-0.07207461,3,21.695353766437055,0.06909348333260208
314,7.9495473,8.297424,8j53A01,11045.813,2520.4392,-0.06802165,3,19.374031637198502,0.0617007376980844
314,11.679405,9.606887,7bcwA01,16148.224,2132.4678,-0.073769785,1,25.721484415078535,0.08191555546203355
314,7.0270095,7.869695,1az1A00,10828.479,3021.3835,-0.07111701,3,18.882436570367556,0.06013514831327247
314,6.2083893,7.062553,3cu9A00,10279.344,3099.2732,-0.06682423,2,17.918653102706998,0.05706577421244267
314,6.0838895,6.764214,5jeaC00,13409.253,3719.9502,-0.08024493,3,23.63389773398464,0.07526719023561987
314,8.528371,8.915521,1r3nG01,10122.496,2770.531,-0.06814663,3,18.020347346590984,0.05738964123118148
314,7.3412127,7.340932,1fcqA00,12208.786,2423.7163,-0.06960454,3,20.078757620925785,0.0639450879647318
315,9.038231,9.401845,5kbzB00,11531.825,2969.172,-0.070328005,3,19.28156844564048,0.06121132839885867
315,8.558166,7.991397,7vwtA01,12914.554,2417.3357,-0.0749769,1,20.38636253682286,0.06471861122800908
315,7.810064,7.8091054,3dwbA01,12283.859,2789.872,-0.06711657,3,18.930990962206177,0.060098384007003736
315,7.567688,8.110402,2hezA00,11505.658,3712.43,-0.06651335,3,20.209947148465904,0.06415856237608224
315,7.0149074,7.7137513,2w38A01,8581.1455,3521.8564,-0.06818533,2,17.876800991231054,0.05675174917851128
315,6.1694407,6.6933017,5f7cA02,11903.138,2992.9487,-0.08732374,3,19.504675660233616,0.061919605270582906
315,6.4248443,7.3407426,2pmeA01,13015.358,3780.6,-0.078012556,3,20.63377402901191,0.06550404453654575
315,6.876625,7.313999,1ypxA00,11753.881,3080.6555,-0.069818094,3,19.448534798105808,0.061741380311447006
315,7.396016,7.9046545,1wp5A00,12896.206,3070.9136,-0.07152187,2,19.787627874937606,0.0628178662696432
315,7.838753,8.213435,1sznA01,10183.646,3015.669,-0.06761656,3,18.702834546772777,0.059374077926262786
316,7.6980305,8.255632,8hmcA01,11595.481,2958.3748,-0.06978713,2,18.79510827169208,0.05947819073320278
316,7.54575,7.956416,6q2kA01,10949.435,3027.8345,-0.06850398,2,19.700966719234934,0.062344831389983965
316,9.141098,10.283309,3u4yA00,9102.68,2831.9192,-0.071640305,2,17.72918054635875,0.05610500172898339
316,6.9848666,8.085233,3ei3B02,10958.664,2977.2769,-0.069320336,2,18.21783569110357,0.057651378769315094
316,8.8864,9.650587,1knrA01,10854.693,3064.331,-0.06868329,3,18.953505005753467,0.05997944622073882
316,5.7645264,6.846359,3c8zA01,10648.341,3802.5234,-0.06815648,3,19.573742900604604,0.06194222436900191
316,8.364919,8.471017,1i2nA00,11087.517,2390.7117,-0.071602784,3,19.240708195143927,0.06088831707324028
316,6.899831,7.610215,3gh1A02,11512.837,3149.1965,-0.07046063,3,18.62518528817042,0.0589404597726912
317,7.202852,7.517807,1s1dA00,11098.622,2774.9087,-0.06874546,2,18.244433943005752,0.05755341937856704
317,8.564206,9.046756,1wleA02,11681.303,3094.895,-0.07009129,3,19.87582816901443,0.06269977340383101
317,6.963771,7.898188,2cn3A01,9694.039,3152.7266,-0.069246784,2,18.024015287113276,0.05685809238836995
317,8.064024,8.666116,1t3tA04,10353.699,2891.5632,-0.06868109,3,19.452516827119876,0.06136440639469992
317,7.6574335,7.7980933,2w3pA01,13260.935,3209.642,-0.07039476,3,19.67863058702656,0.06207769901270208
318,7.8336725,8.621019,7y9hB01,10606.425,3130.951,-0.06854557,1,19.126837630480036,0.06014728814616364
318,8.104919,8.92885,4kpnA00,10444.087,2823.4185,-0.07095702,3,18.203282075946092,0.05724302539605689
318,6.2495475,7.5167055,8adlB01,11238.843,3197.2058,-0.06872977,2,18.99215026136347,0.059723742960262484
318,11.885213,9.496426,4q4hA01,16990.98,1932.9553,-0.0750226,1,27.19692723874544,0.0855249284237278
318,7.221795,7.660897,4amwA01,11215.631,3460.2725,-0.06595766,2,19.463569385844345,0.061206193037246365
318,8.547168,8.608583,3nnfA00,12417.0625,2563.354,-0.07056057,2,18.9004296528881,0.05943531337386195
318,7.2204437,7.6414585,2zdsB00,11195.404,3072.9043,-0.06739405,3,18.942197200554475,0.05956665786337885
318,9.4788265,8.859671,5dllA05,13677.838,2386.7734,-0.07166293,1,21.106481214877782,0.06637258243672259
318,9.007077,9.168559,2oodA02,10514.606,2397.853,-0.06915944,3,18.23563799047113,0.05734477355494066
318,9.399633,9.923694,1gytL02,9904.466,2842.2788,-0.07026285,3,17.62752314949868,0.055432462734272575
318,7.4355617,8.029709,1l7aA00,10663.886,2602.9119,-0.06959485,3,18.627409510639815,0.0585767594674208
319,7.1211395,7.7266407,8balC01,12041.561,2929.9302,-0.07051473,3,19.394626996000003,0.06079820374921631
319,8.451977,8.868069,3kvnA01,10393.808,3404.181,-0.06916579,3,18.87549884373503,0.05917084277032925
319,6.7840924,7.034816,3ilvA02,14085.773,3145.213,-0.07032862,3,21.454944056684493,0.06725687792064104
319,9.0053425,7.001244,1g8xA06,17342.166,2630.7866,-0.07084394,1,47.190251204433494,0.14793182195747176
319,6.6153045,7.2038817,2wpwC00,13025.647,4027.8,-0.06955625,3,21.23779197016839,0.06657615037670342
319,7.197187,8.171636,1rxxC01,11954.732,3468.7102,-0.06967492,3,18.78725567607748,0.05889421842030557
320,8.044389,8.057543,3ruiA00,13990.234,3113.2903,-0.07218711,3,20.75043667242595,0.06484511460133109
320,7.2378945,7.84402,3gm8A03,12075.771,3073.0222,-0.068597026,3,19.236224925097176,0.060113202890928676
320,7.429032,8.542543,3vgzC00,11563.223,3182.6777,-0.0718808,2,18.254966645774523,0.05704677076804539
320,7.1336207,7.7004504,2d73A02,11185.761,3014.0535,-0.06743355,3,18.692043025571245,0.05841263445491014
320,7.614339,7.8941884,3e7jA02,11249.205,3090.38,-0.069147415,2,19.356917806325967,0.060490368144768644
320,9.335407,9.573656,1lucB00,11491.873,2733.1118,-0.06951487,3,19.063432540166588,0.059573226688020585
320,6.2472816,7.313051,3dsmA00,11401.865,3144.449,-0.06804383,2,18.624278014865762,0.05820086879645551
320,9.246994,9.582135,2d44A01,8185.1675,2857.4304,-0.0649135,2,17.7026461714947,0.05532076928592093
320,9.268104,9.032125,1ezfC00,11744.354,2164.8198,-0.07026296,1,19.651628603023713,0.06141133938444911
321,7.3032184,7.709391,3ty5A01,11505.973,2910.0173,-0.0738032,3,19.6232087089325,0.06113149130508567
321,8.298906,8.641488,1f07A00,10459.04,3157.6738,-0.07153189,3,18.877352002986346,0.0588079501650665
321,8.702252,8.794415,1rozB00,12566.3955,2984.3477,-0.07061211,3,20.414784745268197,0.06359746026563301
321,6.410988,7.5354357,1lnsA02,12165.532,3498.9165,-0.07085619,3,20.18463154740012,0.06288047211028075
321,7.462704,7.882887,2q4aA00,11873.476,2767.3955,-0.06974163,3,19.687803752664628,0.061332721970917846
321,7.1241994,7.6300406,1aw5A00,12973.328,3472.5652,-0.07103091,3,21.94730914684906,0.06837167958519957
321,8.8536215,9.377406,2b5nB00,11676.196,3095.7566,-0.07086066,2,18.97834996437648,0.059122585558805237
321,10.626424,9.808544,1w9cA00,13233.514,2503.3035,-0.07110321,1,23.16896921855199,0.07217747420109655
322,6.8822303,7.094085,4j7qA00,13473.249,3038.4553,-0.072074875,3,19.9972129411063,0.06210314577983323
322,6.6153483,7.538704,5xmdB00,10226.455,3279.3113,-0.070080616,3,18.541282724570884,0.05758162336823256
322,8.556905,8.136274,2incB00,13330.739,2470.7927,-0.068611614,1,21.50850690520103,0.06679660529565537
322,8.541329,9.013544,1szqA01,11488.686,2847.9917,-0.070680216,1,18.680496332439976,0.05801396376534154
323,9.510261,8.847801,4fzaA01,14359.324,2521.4905,-0.08448957,1,25.22383717108596,0.078092375142681
323,10.203801,9.291594,2nrjA01,13122.924,2719.8022,-0.071381174,1,25.927093688152386,0.08026963990140057
